label_regime,model_name,spearman_rho_mean,spearman_rho_std,ndcg_mean,ndcg_std,precision_mean,precision_std,runtime_sec,train_sec
hscc,appnp_raw_attr,-0.054535156568278474,0.19911744175912513,0.5198078737460995,0.029302201695978924,0.04,0.008944271909999161,0.28635601997375487,101.36938471794129
hscc,best_arch_raw_attr_rankloss,0.903687598074848,0.006410000227774072,0.9034258625067411,0.00627660228622296,0.5879999999999999,0.009797958971132722,0.035198640823364255,10.914631700515747
hscc,gat_raw_attr,0.5130153606608274,0.05516836912434812,0.6548471564513499,0.026254278807071107,0.168,0.02785677655436823,0.08498554229736328,36.11128520965576
hscc,gcn_raw_attr,0.23575934651977995,0.10981534520893242,0.5741059945811708,0.0371593655589277,0.10400000000000001,0.03929376540877699,0.06139817237854004,21.44181079864502
hscc,gin_raw_attr,-0.007917229651648915,0.019569156702905564,0.45049917284046465,0.015365549251275692,0.032,0.0116619037896906,0.034576129913330075,10.728736114501952
hscc,gnn_centrality,0.3021687899837784,0.022400051772764253,0.6220027168552286,0.015511250064005146,0.198,0.011661903789690599,0.02742180824279785,9.145639610290527
hscc,gnn_full,0.8954672988238667,0.008757716970103564,0.8687375770384269,0.014536642891994512,0.552,0.020396078054371106,0.03769288063049316,11.23066463470459
hscc,gnn_graph_only,0.18166399904598018,0.030294531810009604,0.5375410021888314,0.011968324342943176,0.066,0.008000000000000002,0.02617816925048828,8.824760150909423
hscc,gnn_raw_attr,0.8886531295051364,0.006217291718138127,0.8854932162321543,0.006328938397182954,0.562,0.015999999999999966,0.03519883155822754,10.686349821090698
